"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"VPMG+367, Đ. Nhánh Phụ Ba Bò, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8826654","106.725542",,,,,,,,,,,,,,,,,"35","Thủ Đức, Hồ Chí Minh","VPMG+367, Đ. Nhánh Phụ Ba Bò","Bãi Xe Huy Hoàng 1",,"https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20Xe%20Huy%20Ho%C3%A0ng%201&query_place_id=ChIJrbund1nZdDERV6xpvccSswI",,"0"
"VPJF+GPR, Ng. Chí Quốc, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.881353","106.7242625","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 907 567 168",,"34","Thủ Đức, Hồ Chí Minh","VPJF+GPR, Ng. Chí Quốc","Công Ty CP TMDV Vận Tải Nhật Linh","3","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Ty%20CP%20TMDV%20V%E1%BA%ADn%20T%E1%BA%A3i%20Nh%E1%BA%ADt%20Linh&query_place_id=ChIJOV0YMnfZdDERaKA12FLSxew",,"2"
"VPHC+RPM, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8795843","106.7217952",,,,,,,,,,,,,,,,,"33","Thủ Đức, Hồ Chí Minh","VPHC+RPM","Bãi Xe Hà Minh Ân",,"https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20Xe%20H%C3%A0%20Minh%20%C3%82n&query_place_id=ChIJ9fGkQovXdDERSVUCBfMQYv8",,"0"
"21 TL43, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8863434","106.7264593",,,,,,,,,,,,,,,,,"32","Thủ Đức, Hồ Chí Minh","21 TL43","DVDuLich",,"https://www.google.com/maps/search/?api=1&query=DVDuLich&query_place_id=ChIJ17z1GQDZdDERKE1LtYkQyK0",,"0"
"829 TL43, Tam Binh, Thủ Đức, Hồ Chí Minh 700000, Việt Nam","Bãi đỗ xe","true",,,,"10.872347","106.7316192",,,,,,,,,,,,,,,,,"31","Thủ Đức, Hồ Chí Minh","829 TL43","Cdm ap",,"https://www.google.com/maps/search/?api=1&query=Cdm%20ap&query_place_id=ChIJfYcrAQAndTERFTah8r3KlsA",,"0"
"829 TL43, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.872347","106.7316192",,,,,,,,,,,,,,,,,"29","Thủ Đức, Hồ Chí Minh","829 TL43","Bãi Xe Sầu Riêng 24/7","3","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20Xe%20S%E1%BA%A7u%20Ri%C3%AAng%2024%2F7&query_place_id=ChIJP2BR1q0ndTER-4g70_3VccQ",,"1"
"219a Ng. Chí Quốc, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8856803","106.7189474","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"30","Thủ Đức, Hồ Chí Minh","219a Ng. Chí Quốc","Bãi xe huy hoàng 2","5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20xe%20huy%20ho%C3%A0ng%202&query_place_id=ChIJD-A9VgDXdDERgeNZb4urtUE",,"2"
"VPP9+H47, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8864066","106.7178037",,,,,,,,,,,,,,,,,"28","Thủ Đức, Hồ Chí Minh","VPP9+H47","Bãi xe Mai Gia Huy","5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20xe%20Mai%20Gia%20Huy&query_place_id=ChIJRWR0XADXdDERbeWRZUo5G9o",,"1"
"829 TL43, Tam Binh, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8735058","106.7320955","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 927 479 379",,"27","Thủ Đức, Hồ Chí Minh","829 TL43","Bãi xe 24/7","4","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20xe%2024%2F7&query_place_id=ChIJJ420xZMndTERN5X-8STa-Dk",,"1"
"Mahatan Vin homes Grand park, Bình Chiểu, Thủ Đức, Hồ Chí Minh 71300, Việt Nam","Khách sạn","false",,,,"10.8779593","106.7328636",,,,,,,,,,,,,,,"+84 972 247 588",,"26","Thủ Đức, Hồ Chí Minh","Mahatan Vin homes Grand park","Công ty Tnhh tm dv hna stone",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20ty%20Tnhh%20tm%20dv%20hna%20stone&query_place_id=ChIJw67FkXrZdDEROO5mo841zOw",,"0"
"131 Ng. Chí Quốc, Bình Chiểu, Thủ Đức, Hồ Chí Minh 71313, Việt Nam","Khu công nghệ","true",,,,"10.8773167","106.7254348",,,,,,,,,,,,,,,"+84 989 888 594",,"25","Thủ Đức, Hồ Chí Minh","131 Ng. Chí Quốc","Nhà Máy Thông Minh NIT TECH",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20M%C3%A1y%20Th%C3%B4ng%20Minh%20NIT%20TECH&query_place_id=ChIJb7ekE73ZdDERvSUVOZGVwZk",,"0"
,,"false",,,,,,"Thứ Năm","Đóng cửa","Thứ Sáu","Đóng cửa","Thứ Bảy","Đóng cửa","Chủ Nhật","06:30 to 18:30","Thứ Hai","Đóng cửa","Thứ Ba","Đóng cửa","Thứ Tư","Đóng cửa",,,"24",,,,"4.3","https://www.google.com/maps/search/?api=1&query=null&query_place_id=ChIJechsrfbXdDER44jFjE4SxLE",,"109"
"989/23/6C, TL43, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Vườn","true",,,,"10.877758","106.7283995","Thứ Năm","07:00 to 17:00","Thứ Sáu","07:00 to 17:00","Thứ Bảy","07:00 to 17:00","Chủ Nhật","07:00 to 17:00","Thứ Hai","07:00 to 17:00","Thứ Ba","07:00 to 17:00","Thứ Tư","07:00 to 17:00","+84 903 381 041",,"23","Thủ Đức, Hồ Chí Minh","989/23/6C, TL43","Vườn Mai Kiểng Hà Ba Trận 2 Bình Chiểu",,"https://www.google.com/maps/search/?api=1&query=V%C6%B0%E1%BB%9Dn%20Mai%20Ki%E1%BB%83ng%20H%C3%A0%20Ba%20Tr%E1%BA%ADn%202%20B%C3%ACnh%20Chi%E1%BB%83u&query_place_id=ChIJIaoyyMfZdDERt4aQU9YsIo0",,"0"
"Đường, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam",,"false",,,,"10.8830589","106.7301402","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 28 3724 1101",,"22","Thủ Đức, Hồ Chí Minh","Đường","Khu Công Nghiệp Bình Chiểu","4.2","https://www.google.com/maps/search/?api=1&query=Khu%20C%C3%B4ng%20Nghi%E1%BB%87p%20B%C3%ACnh%20Chi%E1%BB%83u&query_place_id=ChIJ8VqPiAXYdDERABqP62M2X1o",,"133"
"636A QL13, Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8530274","106.7213172",,,,,,,,,,,,,,,,,"19","Thủ Đức, Hồ Chí Minh","636A QL13","Mad’s World",,"https://www.google.com/maps/search/?api=1&query=Mad%E2%80%99s%20World&query_place_id=ChIJ0QcBloApdTER_6HBXT6Mi_s",,"0"
"VPFV+XX2, Đường số 13, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8748839","106.744883","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 28 3729 1572",,"13","Thủ Đức, Hồ Chí Minh","VPFV+XX2, Đường số 13","Hoa Viên Hoà Bình","4.2","https://www.google.com/maps/search/?api=1&query=Hoa%20Vi%C3%AAn%20Ho%C3%A0%20B%C3%ACnh&query_place_id=ChIJf78EkgrYdDERAlAz1_i1jDI","http://gxkhiettam.net/","30"
"5K/1C, Khu Phố, Đồng An, Binh Hoà, Thuận An, Bình Dương, Việt Nam","Công viên","true",,,,"10.8924551","106.7254283",,,,,,,,,,,,,,,,,"9","Thuận An, Bình Dương","5K/1C, Khu Phố, Đồng An","Công viên Bình Minh","5","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20B%C3%ACnh%20Minh&query_place_id=ChIJnZnsKizZdDERn3SFk9wfTSg",,"2"
"Đường 18, Khu đô Thị Vạn Phúc, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8456608","106.7047555",,,,,,,,,,,,,,,,,"7","Thủ Đức, Hồ Chí Minh","Đường 18","The Diamond Park Van Phuc City","4.3","https://www.google.com/maps/search/?api=1&query=The%20Diamond%20Park%20Van%20Phuc%20City&query_place_id=ChIJxwCjo0MpdTERXpdm1yRpKR8","https://www.facebook.com/groups/vanphuccitytpthuduc/?ref=share&mibextid=NSMWBT","12"
"43 Đường Cây Keo, Tam Phú, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên","false",,,,"10.8596581","106.7392728","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"6","Thủ Đức, Hồ Chí Minh","43 Đường Cây Keo","Đạt Gia Residence Park","4.2","https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BA%A1t%20Gia%20Residence%20Park&query_place_id=ChIJg0Vv768ndTERa5wiTJDSbUg",,"56"
"89A Đường Lê Thị Hoa, khu phố 3, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8739338","106.7368134",,,,,,,,,,,,,,,,,"4","Thủ Đức, Hồ Chí Minh","89A Đường Lê Thị Hoa","Công Viên Phú Nhuận",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Vi%C3%AAn%20Ph%C3%BA%20Nhu%E1%BA%ADn&query_place_id=ChIJr384ewAndTERbvIdq5XAdcI",,"0"
"VPC8+GC3, Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8712134","106.7165914",,,,,,,,,,,,,,,,,"2","Thủ Đức, Hồ Chí Minh","VPC8+GC3","Công viên Jamona",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20Jamona&query_place_id=ChIJ-5NBoPQpdTERa2LVfNRGMgY",,"0"
"VPGF+H49, Đường số 6, Bình Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8764061","106.7228675",,,,,,,,,,,,,,,,,"1","Thủ Đức, Hồ Chí Minh","VPGF+H49, Đường số 6","Công Viên Bình Đức","4.2","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Vi%C3%AAn%20Bi%CC%80nh%20%C4%90%C6%B0%CC%81c&query_place_id=ChIJPdVmjf_XdDER_dhJS39W72g",,"107"
"QQRF+6P2, Đường số 50, Bình Trưng Đông, Quận 2, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.7905045","106.7742668",,,,,,,,,,,,,,,,,"18","Quận 2, Hồ Chí Minh","QQRF+6P2, Đường số 50","công viên quận 2","4","https://www.google.com/maps/search/?api=1&query=c%C3%B4ng%20vi%C3%AAn%20qu%E1%BA%ADn%202&query_place_id=ChIJ66f5FIEmdTEROibVsJp4gh8",,"84"
"24 Dân Chủ, Hiệp Phú, Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam","Công ty tư vấn bất động sản","false",,,,"10.8412712","106.7743979",,,,,,,,,,,,,,,"+84 909 421 566",,"66","Thủ Đức, Thành phố Hồ Chí Minh","24 Dân Chủ","NTA Realty",,"https://www.google.com/maps/search/?api=1&query=NTA%20Realty&query_place_id=ChIJ97wjuh0ndTERCWxHXPHltxk",,"0"
"277 Lê Văn Việt, Khu Phố 3, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","Công ty xây dựng","true",,,,"10.8466725","106.7787082",,,,,,,,,,,,,,,,,"65","Quận 9, Thành phố Hồ Chí Minh","277 Lê Văn Việt","Công Ty Trách Nhiệm Hữu Hạn Cơ Khí Xây Dựng Tân Việt Hàn",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Ty%20Tr%C3%A1ch%20Nhi%E1%BB%87m%20H%E1%BB%AFu%20H%E1%BA%A1n%20C%C6%A1%20Kh%C3%AD%20X%C3%A2y%20D%E1%BB%B1ng%20T%C3%A2n%20Vi%E1%BB%87t%20H%C3%A0n&query_place_id=ChIJJwNPRQwndTERJLGTwnety2k",,"0"
"402 A Lê Văn Việt, Tăng Nhơn Phú A, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","Hiệu làm tóc","true",,,,"10.8449736","106.7870647",,,,,,,,,,,,,,,,,"64","Quận 9, Thành phố Hồ Chí Minh","402 A Lê Văn Việt","""Park Hee Young ""Beauty Hair Salon","3.5","https://www.google.com/maps/search/?api=1&query=%22Park%20Hee%20Young%20%22Beauty%20Hair%20Salon&query_place_id=ChIJjdPg6BMndTERXHMbmqu7IDE",,"2"
"109 Lê Văn Việt, Hiệp Phú, Quận 9, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8467022","106.7778461",,,,,,,,,,,,,,,,,"60","Quận 9, Hồ Chí Minh","109 Lê Văn Việt","Trạm xe buýt Co-pmart Thủ Đức",,"https://www.google.com/maps/search/?api=1&query=Tr%E1%BA%A1m%20xe%20bu%C3%BDt%20Co-pmart%20Th%E1%BB%A7%20%C4%90%E1%BB%A9c&query_place_id=ChIJPTZitjgndTERmU4oGZSmgNY",,"0"
"VQ3F+87H, Lê Văn Chí, Linh Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8532862","106.7732091",,,,,,,,,,,,,,,,,"59","Thủ Đức, Hồ Chí Minh","VQ3F+87H, Lê Văn Chí","Bãi xe trường Đại học Sư phạm Kỹ thuật Thành phố Hồ Chí Minh","5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20xe%20tr%C6%B0%E1%BB%9Dng%20%C4%90%E1%BA%A1i%20h%E1%BB%8Dc%20S%C6%B0%20ph%E1%BA%A1m%20K%E1%BB%B9%20thu%E1%BA%ADt%20Th%C3%A0nh%20ph%E1%BB%91%20H%E1%BB%93%20Ch%C3%AD%20Minh&query_place_id=ChIJd7KDV50ndTERj-5LqoJ5mVc",,"1"
"702 Đ. Võ Nguyên Giáp, Hiệp Phú, Quận 9, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8436384","106.7716337",,,,,,,,,,,,,,,,,"57","Quận 9, Hồ Chí Minh","702 Đ. Võ Nguyên Giáp","Lapdathopden.com",,"https://www.google.com/maps/search/?api=1&query=Lapdathopden.com&query_place_id=ChIJycrpb3ondTERK91r5lG-9kQ",,"0"
"402A Lê Văn Việt, Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.8450075","106.786986","Thứ Năm","08:00 to 22:00","Thứ Sáu","08:00 to 22:00","Thứ Bảy","08:00 to 22:00","Chủ Nhật","08:00 to 22:00","Thứ Hai","08:00 to 22:00","Thứ Ba","08:00 to 22:00","Thứ Tư","08:00 to 22:00","+84 907 658 670","$$","58","Quận 9, Hồ Chí Minh","402A Lê Văn Việt","Mì cay Sasin","3.4","https://www.google.com/maps/search/?api=1&query=M%C3%AC%20cay%20Sasin&query_place_id=ChIJVzXQ6BMndTER6L6xeQVid8s","http://micaysasin.vn/","881"
"26c Phan Chu Trinh, KP1, Quận 9, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","false",,,,"10.8404859","106.7735029",,,,,,,,,,,,,,,"+84 903 646 123",,"56","Quận 9, Hồ Chí Minh","26c Phan Chu Trinh","Bãi Xe 26C",,"https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20Xe%2026C&query_place_id=ChIJ4cPrO1gndTERbTFIMryVL3o",,"0"
"50 Lê Văn Việt, Hiệp Phú, Quận 9, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8472776","106.7763023",,,,,,,,,,,,,,,,,"53","Quận 9, Hồ Chí Minh","50 Lê Văn Việt","công ty TNHH MTV XD Thịnh Thái","3","https://www.google.com/maps/search/?api=1&query=c%C3%B4ng%20ty%20TNHH%20MTV%20XD%20Th%E1%BB%8Bnh%20Th%C3%A1i&query_place_id=ChIJZx6yEo8ndTERT7OwNv6Y2kQ",,"1"
"32a Đ. Tân Hòa 2, Phường Tân Phú, Quận 9, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8504544","106.7831031",,,,,,,,,,,,,,,,,"55","Quận 9, Hồ Chí Minh","32a Đ. Tân Hòa 2","Bãi Xe Bơm HT","1","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20Xe%20B%C6%A1m%20HT&query_place_id=ChIJv5DWBbUndTERPIMfgq1ycds",,"3"
"22 Đ. Số 4, KDC Cityland Park Hills, Gò Vấp, Hồ Chí Minh 70000, Việt Nam","Chuyên gia làm đẹp","false",,,,"10.841004","106.7632384",,,,,,,,,,,,,,,"+84 822 803 121",,"54","Gò Vấp, Hồ Chí Minh","22 Đ. Số 4","PHUN XĂM PHONG THỦY EMI",,"https://www.google.com/maps/search/?api=1&query=PHUN%20X%C4%82M%20PHONG%20TH%E1%BB%A6Y%20EMI&query_place_id=ChIJE5mlWqkndTERo5PRfCd5j4Q",,"0"
"157 Đặng Văn Bi, Bình Thọ, Thủ Đức, Hồ Chí Minh 700000, Việt Nam","Cửa hàng bán thuốc","false",,,,"10.8449782","106.7615107","Thứ Năm","06:00 to 23:30","Thứ Sáu","06:00 to 23:30","Thứ Bảy","06:00 to 23:30","Chủ Nhật","06:00 to 23:30","Thứ Hai","06:00 to 23:30","Thứ Ba","06:00 to 23:30","Thứ Tư","06:00 to 23:30","+84 1800 6821",,"51","Thủ Đức, Hồ Chí Minh","157 Đặng Văn Bi","Nhà thuốc Pharmacity","3.5","https://www.google.com/maps/search/?api=1&query=Nha%CC%80%20thu%C3%B4%CC%81c%20Pharmacity&query_place_id=ChIJnei9FRUndTERJsEwsQ5HnsQ","https://www.pharmacity.vn/","11"
"RQVM+GV6, Lê Văn Việt, Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh 700000, Việt Nam","Khách sạn nghỉ dưỡng","true",,,,"10.8437947","106.7846389",,,,,,,,,,,,,,,"+84 911 616 991",,"52","Quận 9, Hồ Chí Minh","RQVM+GV6, Lê Văn Việt","Green Field 5",,"https://www.google.com/maps/search/?api=1&query=Green%20Field%205&query_place_id=ChIJ23UDuSsndTERG_Vrp5RfNic",,"0"
"01 Bác Ái, p, Thủ Đức, Hồ Chí Minh 70000, Việt Nam","Bãi đỗ xe","false",,,,"10.8427315","106.7641255","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 332 434 617",,"49","Thủ Đức, Hồ Chí Minh","01 Bác Ái","GIỮ XE Ô TÔ 24/24",,"https://www.google.com/maps/search/?api=1&query=GI%E1%BB%AE%20XE%20%C3%94%20T%C3%94%2024%2F24&query_place_id=ChIJDWPeUlkndTERKJ3e3U5JDBQ",,"0"
"99a Trương Văn Hải, Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.840145","106.777015",,,,,,,,,,,,,,,,,"44","Quận 9, Hồ Chí Minh","99a Trương Văn Hải","Kho muối",,"https://www.google.com/maps/search/?api=1&query=Kho%20mu%E1%BB%91i&query_place_id=ChIJUcCVVQAndTER9AXhfYHaBu4",,"0"
"281 Đ. Võ Văn Ngân, Linh Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8506888","106.7672128",,,,,,,,,,,,,,,,,"48","Thủ Đức, Hồ Chí Minh","281 Đ. Võ Văn Ngân","Nhà Thiếu Nhi Thủ Đức",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20Thi%E1%BA%BFu%20Nhi%20Th%E1%BB%A7%20%C4%90%E1%BB%A9c&query_place_id=ChIJ-8o48GgndTERYELljqF7gCY",,"0"
"25 Hồng Đức, Bình Thọ, Thủ Đức, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8437118","106.7640045","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"45","Thủ Đức, Hồ Chí Minh","25 Hồng Đức","Bãi đỗ -rữa xe","5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20%C4%91%E1%BB%97%20-r%E1%BB%AFa%20xe&query_place_id=ChIJax1KNwMndTERCJunbv5dIFM",,"2"
"290 Đ. Võ Văn Ngân, Bình Thọ, Thủ Đức, Hồ Chí Minh, Việt Nam","Cửa hàng giày dép","false",,,,"10.8495503","106.7698752","Thứ Năm","08:00 to 21:30","Thứ Sáu","08:00 to 21:30","Thứ Bảy","08:00 to 21:30","Chủ Nhật","08:00 to 21:30","Thứ Hai","08:00 to 21:30","Thứ Ba","08:00 to 21:30","Thứ Tư","08:00 to 21:30","+84 28 3722 5496",,"46","Thủ Đức, Hồ Chí Minh","290 Đ. Võ Văn Ngân","Cửa hàng Biti's - CH Võ Văn Ngân","3.9","https://www.google.com/maps/search/?api=1&query=C%E1%BB%ADa%20h%C3%A0ng%20Biti's%20-%20CH%20Vo%CC%83%20V%C4%83n%20Ng%C3%A2n&query_place_id=ChIJTUlrEqAndTERyJ-NxPK1-Go","http://www.bitis.com.vn/","481"
"175/87/16, 18 Đ. Số 2, Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh, Việt Nam","Khu đậu xe công cộng","true",,,,"10.8383716","106.7852945",,,,,,,,,,,,,,,,,"47","Quận 9, Hồ Chí Minh","175/87/16, 18 Đ. Số 2","Trụ điện cao thế",,"https://www.google.com/maps/search/?api=1&query=Tr%E1%BB%A5%20%C4%91i%E1%BB%87n%20cao%20th%E1%BA%BF&query_place_id=ChIJTS9T3YwndTERTOtDHePVwtk",,"0"
"159 Đường Tân Lập 2 Hiệp Phú Quận 9, Thủ Đức, Hồ Chí Minh, Việt Nam","Siêu thị","false",,,,"10.849142","106.7819669","Thứ Năm","08:00 to 22:00","Thứ Sáu","08:00 to 22:00","Thứ Bảy","08:00 to 22:00","Chủ Nhật","08:00 to 22:00","Thứ Hai","08:00 to 22:00","Thứ Ba","08:00 to 22:00","Thứ Tư","08:00 to 22:00","+84 24 7106 6866",,"43","Thủ Đức, Hồ Chí Minh","159 Đường Tân Lập 2 Hiệp Phú Quận 9","VinMart+","4.1","https://www.google.com/maps/search/?api=1&query=VinMart%2B&query_place_id=ChIJeYFSWg0ndTERHbzzBcgzVos",,"14"
"189 Lê Văn Việt, P, Quận 9, Hồ Chí Minh, Việt Nam","ATM","false",,,,"10.8462892","106.7779662","Thứ Năm","00:00 to 23:00","Thứ Sáu","00:00 to 23:00","Thứ Bảy","00:00 to 23:00","Chủ Nhật","00:00 to 23:00","Thứ Hai","00:00 to 23:00","Thứ Ba","00:00 to 23:00","Thứ Tư","00:00 to 23:00","+84 1800 588822",,"41","Quận 9, Hồ Chí Minh","189 Lê Văn Việt","ATM TECHCOMBANK TECHCOMBANK Hiệp Phú","2.6","https://www.google.com/maps/search/?api=1&query=ATM%20TECHCOMBANK%20TECHCOMBANK%20Hi%E1%BB%87p%20Ph%C3%BA&query_place_id=ChIJrxuR_bUndTERkdQAM7a4PC4","https://www.techcombank.com.vn/","7"
"281 Đ. Võ Văn Ngân, Linh Chiểu, Thủ Đức, Hồ Chí Minh 708000, Việt Nam","Khu trẻ em","true",,,,"10.850659","106.7663854","Thứ Năm","06:00 to 00:00","Thứ Sáu","06:00 to 00:00","Thứ Bảy","06:00 to 00:00","Chủ Nhật","06:00 to 00:00","Thứ Hai","06:00 to 00:00","Thứ Ba","06:00 to 00:00","Thứ Tư","06:00 to 00:00",,,"40","Thủ Đức, Hồ Chí Minh","281 Đ. Võ Văn Ngân","Cung Thiếu Nhi Quận Thủ Đức","4.6","https://www.google.com/maps/search/?api=1&query=Cung%20Thi%E1%BA%BFu%20Nhi%20Qu%E1%BA%ADn%20Th%E1%BB%A7%20%C4%90%E1%BB%A9c&query_place_id=ChIJUeRb3qEndTERgzy3cM2mTHE","http://youtube.com/cungthieunhithuduc","5"
"34 Lương Khải Siêu, Bình Thọ, Thủ Đức, Hồ Chí Minh, Việt Nam","Điểm truy cập Wi-fi","true",,,,"10.847053","106.766388",,,,,,,,,,,,,,,,,"39","Thủ Đức, Hồ Chí Minh","34 Lương Khải Siêu","TimSGBBme","4.5","https://www.google.com/maps/search/?api=1&query=TimSGBBme&query_place_id=ChIJf4qeVUvlNDERPxULfGGEzN4","http://timsgbb.me/","2165"
"TTTM Vincom Mega Mall, Vinhomes Grand Park, Thành phố, Thủ Đức, Hồ Chí Minh, Việt Nam","Nhà hàng Nhật Bản","false",,,,"10.8472316","106.7650931","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","Thứ Tư","10:00 to 22:00","+84 859 841 488",,"38","Thủ Đức, Hồ Chí Minh","TTTM Vincom Mega Mall, Vinhomes Grand Park","Kohaku Udon & Ramen - Mega Mall Quận 9","4.8","https://www.google.com/maps/search/?api=1&query=Kohaku%20Udon%20%26%20Ramen%20-%20Mega%20Mall%20Qu%E1%BA%ADn%209&query_place_id=ChIJwwZpiH8hdTERNmabB_oXSzk",,"112"
